frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.flags.push,tcp.flags.syn,src,dst,label
142,6,49102,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49102,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
60,6,49086,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49086,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49076,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49076,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49076,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49088,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49088,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49088,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,58488,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58488,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58488,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,25104,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,25104,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58484,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58484,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58484,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,49102,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49102,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49102,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
74,6,46450,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,46450,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,46450,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,46450,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,46462,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,46462,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,46462,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,46462,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,46472,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,46472,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
60,6,46450,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
142,6,46472,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,46472,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,46478,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,14423,8080,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,46478,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
515,17,0,0,0,0,0,0,10.0.0.16,192.168.68.20,1
142,6,46478,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,46478,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,46482,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,46482,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,46482,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,46482,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,51430,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
60,6,51430,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
142,6,51430,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,51430,8000,17,1,0,0,10.0.0.1,192.168.68.20,1
74,6,51438,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
60,6,51438,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
60,6,46478,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,46478,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,46478,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
212,17,0,0,0,0,0,0,10.0.0.12,192.168.68.20,1
74,6,58462,8000,2,0,0,1,10.0.0.9,192.168.68.20,1
142,6,51438,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,51438,8000,17,1,0,0,10.0.0.1,192.168.68.20,1
74,6,51446,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
60,6,58462,8000,16,1,0,0,10.0.0.9,192.168.68.20,1
60,6,51446,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
142,6,51446,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,51446,8000,17,1,0,0,10.0.0.1,192.168.68.20,1
74,6,51460,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
74,6,37360,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,51460,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
60,6,37360,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
142,6,51460,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,51460,8000,17,1,0,0,10.0.0.1,192.168.68.20,1
74,6,51464,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
74,6,36866,8000,2,0,0,1,10.0.0.8,192.168.68.20,1
60,6,36866,8000,16,1,0,0,10.0.0.8,192.168.68.20,1
142,6,36866,8000,24,1,1,0,10.0.0.8,192.168.68.20,1
60,6,36866,8000,17,1,0,0,10.0.0.8,192.168.68.20,1
74,6,36882,8000,2,0,0,1,10.0.0.8,192.168.68.20,1
60,6,36882,8000,16,1,0,0,10.0.0.8,192.168.68.20,1
142,6,36882,8000,24,1,1,0,10.0.0.8,192.168.68.20,1
60,6,36882,8000,17,1,0,0,10.0.0.8,192.168.68.20,1
74,6,36884,8000,2,0,0,1,10.0.0.8,192.168.68.20,1
60,6,36884,8000,16,1,0,0,10.0.0.8,192.168.68.20,1
60,6,36882,8000,4,0,0,0,10.0.0.8,192.168.68.20,1
60,6,36882,8000,4,0,0,0,10.0.0.8,192.168.68.20,1
60,6,36882,8000,4,0,0,0,10.0.0.8,192.168.68.20,1
60,6,36866,8000,4,0,0,0,10.0.0.8,192.168.68.20,1
60,6,36866,8000,4,0,0,0,10.0.0.8,192.168.68.20,1
60,6,36866,8000,4,0,0,0,10.0.0.8,192.168.68.20,1
142,6,36884,8000,24,1,1,0,10.0.0.8,192.168.68.20,1
358,17,0,0,0,0,0,0,10.0.0.7,192.168.68.20,1
74,6,41316,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,41316,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
60,6,51496,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,51496,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,51496,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,57894,8080,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,51516,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,51516,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,51516,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
142,6,41316,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,41316,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
74,6,41324,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,41324,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
60,6,51554,8000,17,1,0,0,10.0.0.19,192.168.68.20,1
74,6,51560,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,60718,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
60,6,60718,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
60,6,60718,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
60,6,51560,8000,16,1,0,0,10.0.0.19,192.168.68.20,1
190,17,0,0,0,0,0,0,10.0.0.10,192.168.68.20,1
142,6,51540,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
142,6,41324,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,41324,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
74,6,41330,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,41330,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
142,6,51560,8000,24,1,1,0,10.0.0.19,192.168.68.20,1
142,6,41330,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,41330,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
74,6,41338,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
74,6,60746,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,41338,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
60,6,60746,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
60,6,14396,80,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,44254,8000,4,0,0,0,10.0.0.11,192.168.68.20,1
60,6,11918,443,2,0,0,1,10.0.0.16,192.168.68.20,1
74,6,41910,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,60704,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
60,6,41910,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,51540,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,51548,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,51548,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,41910,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,41910,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,41912,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,41912,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
142,6,60746,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,60746,8000,17,1,0,0,10.0.0.5,192.168.68.20,1
74,6,60752,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,51560,8000,17,1,0,0,10.0.0.19,192.168.68.20,1
60,6,63284,8080,2,0,0,1,10.0.0.5,192.168.68.20,1
142,6,41912,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,41912,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,41926,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,51528,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,51528,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
294,17,0,0,0,0,0,0,10.0.0.19,192.168.68.20,1
60,6,60744,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
74,6,41942,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,41942,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
142,6,41942,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,41942,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,41952,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,41304,8000,4,0,0,0,10.0.0.7,192.168.68.20,1
60,6,41304,8000,4,0,0,0,10.0.0.7,192.168.68.20,1
60,6,41304,8000,4,0,0,0,10.0.0.7,192.168.68.20,1
60,6,51534,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,41952,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
74,6,44308,8000,2,0,0,1,10.0.0.11,192.168.68.20,1
60,6,44308,8000,16,1,0,0,10.0.0.11,192.168.68.20,1
142,6,41338,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,41338,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
74,6,41346,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
350,17,0,0,0,0,0,0,10.0.0.16,192.168.68.20,1
60,6,19601,8080,2,0,0,1,10.0.0.7,192.168.68.20,1
142,6,51548,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,51548,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,51556,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
142,6,41952,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
74,6,53948,8000,2,0,0,1,10.0.0.9,192.168.68.20,1
60,6,53948,8000,16,1,0,0,10.0.0.9,192.168.68.20,1
74,6,36356,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,36356,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,36356,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,36356,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,36366,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,36366,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,36366,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,36366,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,36382,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,36382,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,36382,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,36382,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,36396,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,36396,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,36396,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,36396,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,36404,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,36404,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
60,6,36356,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36356,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36356,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36366,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36366,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36382,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36366,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36396,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36396,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36396,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
142,6,36404,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,36404,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
60,6,36404,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36404,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36404,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
74,6,53384,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,38242,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,38242,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
74,6,54018,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,38242,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
74,6,53392,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,53392,8000,16,1,0,0,10.0.0.19,192.168.68.20,1
74,6,38360,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
193,17,0,0,0,0,0,0,10.0.0.20,192.168.68.20,1
142,6,53392,8000,24,1,1,0,10.0.0.19,192.168.68.20,1
60,6,53392,8000,17,1,0,0,10.0.0.19,192.168.68.20,1
74,6,53394,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,38360,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
74,6,54022,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,53394,8000,16,1,0,0,10.0.0.19,192.168.68.20,1
142,6,38360,8000,24,1,1,0,10.0.0.20,192.168.68.20,1
60,6,38360,8000,17,1,0,0,10.0.0.20,192.168.68.20,1
74,6,38372,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,54022,8000,16,1,0,0,10.0.0.3,192.168.68.20,1
60,6,38372,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
60,6,38296,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,38296,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
74,6,43566,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
74,6,51796,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
142,6,38372,8000,24,1,1,0,10.0.0.20,192.168.68.20,1
60,6,38372,8000,17,1,0,0,10.0.0.20,192.168.68.20,1
74,6,38376,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
117,17,0,0,0,0,0,0,10.0.0.16,192.168.68.20,1
60,6,4129,80,2,0,0,1,10.0.0.6,192.168.68.20,1
60,6,3148,443,2,0,0,1,10.0.0.16,192.168.68.20,1
74,6,51812,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
269,17,0,0,0,0,0,0,10.0.0.6,192.168.68.20,1
74,6,38380,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
74,6,51826,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
142,6,53394,8000,24,1,1,0,10.0.0.19,192.168.68.20,1
60,6,53394,8000,17,1,0,0,10.0.0.19,192.168.68.20,1
60,6,53338,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
142,6,54022,8000,24,1,1,0,10.0.0.3,192.168.68.20,1
60,6,54022,8000,17,1,0,0,10.0.0.3,192.168.68.20,1
74,6,54028,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,51756,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,56297,80,2,0,0,1,10.0.0.3,192.168.68.20,1
74,6,47854,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
74,6,38392,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,53292,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
74,6,54044,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,53292,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,53292,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
398,17,0,0,0,0,0,0,10.0.0.18,192.168.68.20,1
60,6,47890,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,34160,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
60,6,38272,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,38272,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
277,17,0,0,0,0,0,0,10.0.0.19,192.168.68.20,1
60,6,38272,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,36272,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
60,6,36272,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
74,6,36320,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,36272,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
60,6,36320,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
60,6,53968,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
250,17,0,0,0,0,0,0,10.0.0.14,192.168.68.20,1
60,6,53968,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,53968,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
74,6,54056,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
74,6,34170,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
60,6,54056,8000,16,1,0,0,10.0.0.3,192.168.68.20,1
142,6,36320,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,36320,8000,17,1,0,0,10.0.0.5,192.168.68.20,1
74,6,36324,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,34170,8000,16,1,0,0,10.0.0.18,192.168.68.20,1
60,6,36324,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
142,6,36324,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,36324,8000,17,1,0,0,10.0.0.5,192.168.68.20,1
60,6,20641,8080,2,0,0,1,10.0.0.18,192.168.68.20,1
453,17,0,0,0,0,0,0,10.0.0.10,192.168.68.20,1
142,6,54056,8000,24,1,1,0,10.0.0.3,192.168.68.20,1
60,6,54056,8000,17,1,0,0,10.0.0.3,192.168.68.20,1
142,6,34170,8000,24,1,1,0,10.0.0.18,192.168.68.20,1
60,6,34170,8000,17,1,0,0,10.0.0.18,192.168.68.20,1
60,6,47846,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
74,6,39078,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
60,6,39060,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
60,6,39060,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
60,6,39060,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
60,6,10851,443,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,39078,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
142,6,39072,8000,24,1,1,0,10.0.0.6,192.168.68.20,1
60,6,39072,8000,17,1,0,0,10.0.0.6,192.168.68.20,1
74,6,39082,8000,2,0,0,1,10.0.0.6,192.168.68.20,1
60,6,39082,8000,16,1,0,0,10.0.0.6,192.168.68.20,1
142,6,39078,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,39078,8000,17,1,0,0,10.0.0.1,192.168.68.20,1
74,6,39082,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
60,6,39082,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
60,6,53366,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,53946,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,53946,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,53366,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,53946,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
142,6,39082,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,39082,8000,17,1,0,0,10.0.0.1,192.168.68.20,1
74,6,39098,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
60,6,51784,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,39098,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
60,6,51784,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,51784,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
74,6,47904,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,47904,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,7746,8080,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,10710,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,10710,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
74,6,51842,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,51842,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
74,6,43574,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,43574,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
142,6,47904,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,43508,8000,4,0,0,0,10.0.0.7,192.168.68.20,1
60,6,47904,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,47916,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,43508,8000,4,0,0,0,10.0.0.7,192.168.68.20,1
60,6,43508,8000,4,0,0,0,10.0.0.7,192.168.68.20,1
60,6,47916,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,43540,8000,4,0,0,0,10.0.0.7,192.168.68.20,1
60,6,38266,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,8746,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
337,17,0,0,0,0,0,0,10.0.0.20,192.168.68.20,1
60,6,8746,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,41616,443,2,0,0,1,10.0.0.6,192.168.68.20,1
74,6,36330,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
74,6,53402,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
74,6,38406,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
142,6,51842,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,51842,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,51850,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,36330,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
60,6,53402,8000,16,1,0,0,10.0.0.19,192.168.68.20,1
60,6,38406,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
60,6,51850,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,47916,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,47916,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,47928,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
142,6,36330,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,36330,8000,17,1,0,0,10.0.0.5,192.168.68.20,1
74,6,36338,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
142,6,39082,8000,24,1,1,0,10.0.0.6,192.168.68.20,1
60,6,39082,8000,17,1,0,0,10.0.0.6,192.168.68.20,1
142,6,53402,8000,24,1,1,0,10.0.0.19,192.168.68.20,1
60,6,53402,8000,17,1,0,0,10.0.0.19,192.168.68.20,1
74,6,53416,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
142,6,38406,8000,24,1,1,0,10.0.0.20,192.168.68.20,1
60,6,38406,8000,17,1,0,0,10.0.0.20,192.168.68.20,1
74,6,38412,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
142,6,51850,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,51850,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
142,6,43574,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,43574,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
74,6,43586,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
74,6,47944,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
74,6,38424,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,38990,8000,4,0,0,0,10.0.0.6,192.168.68.20,1
60,6,38990,8000,4,0,0,0,10.0.0.6,192.168.68.20,1
74,6,54072,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,46759,8080,2,0,0,1,10.0.0.3,192.168.68.20,1
142,6,39098,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,39098,8000,17,1,0,0,10.0.0.1,192.168.68.20,1
60,6,38990,8000,4,0,0,0,10.0.0.6,192.168.68.20,1
294,17,0,0,0,0,0,0,10.0.0.1,192.168.68.20,1
60,6,31898,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
331,17,0,0,0,0,0,0,10.0.0.18,192.168.68.20,1
74,6,54082,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
74,6,38440,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,54082,8000,16,1,0,0,10.0.0.3,192.168.68.20,1
60,6,38440,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
208,17,0,0,0,0,0,0,10.0.0.3,192.168.68.20,1
142,6,54082,8000,24,1,1,0,10.0.0.3,192.168.68.20,1
60,6,54082,8000,17,1,0,0,10.0.0.3,192.168.68.20,1
74,6,54092,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
74,6,34182,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
74,6,43600,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
281,17,0,0,0,0,0,0,10.0.0.7,192.168.68.20,1
74,6,34194,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
60,6,34116,8000,4,0,0,0,10.0.0.18,192.168.68.20,1
60,6,34116,8000,4,0,0,0,10.0.0.18,192.168.68.20,1
74,6,47860,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
74,6,43616,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
74,6,34210,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
60,6,34120,8000,4,0,0,0,10.0.0.18,192.168.68.20,1
